Date,Open,High,Low,Close,Volume,Currency,Return
2021-09-13,69.92828369,71.4370575,61.74721527,64.98819733,370996769,USD,0.024826975
2021-09-14,64.97026062,67.4405899,64.2223053,66.72708893,285946926,USD,0.03145431
2021-09-15,66.72337341,69.75865936,65.56110382,68.77124786,248274432,USD,-0.021499412
2021-09-16,68.68408966,70.91163635,65.75003052,67.33665466,315529316,USD,-0.024036317
2021-09-17,67.27544403,68.05474854,64.53372955,65.68364716,238198344,USD,0.007479421
2021-09-18,65.76390076,67.68824005,64.76125336,66.18728638,188512814,USD,-0.037030302
2021-09-19,66.06797791,66.38759613,63.12044144,63.75500107,176265980,USD,-0.137939725
2021-09-20,63.74295044,63.8465004,52.44382095,54.62514496,400733301,USD,-0.063862477
2021-09-21,55.02995682,56.87778091,48.24997711,50.55359268,322876910,USD,0.205007956
2021-09-22,50.60277176,63.84092331,49.45422745,61.75218201,975386418,USD,0.110808061
2021-09-23,61.65449524,69.16578674,61.21749496,67.35392761,775329875,USD,0.016416394
2021-09-24,67.39105225,70.91864014,64.1541748,68.36767578,881488296,USD,-0.04418153
2021-09-25,68.29160309,68.93002319,64.69397736,65.39187622,257680231,USD,-0.023351629
2021-09-26,65.41191101,65.50754547,58.36677933,63.79537964,297203283,USD,0.002113336
2021-09-27,63.86075974,67.07823944,62.8575592,63.93357468,281306427,USD,0.078620565
2021-09-28,63.91418457,72.46096039,63.11312103,68.94920349,609031720,USD,0.008699148
2021-09-29,69.25311279,75.05975342,68.0147171,69.50537109,700067305,USD,0.072608663
2021-09-30,69.37441254,78.85699463,68.87477875,74.5116806,805131747,USD,0.518339976
2021-10-01,74.61109161,117.0267868,74.24960327,110.539093,3272757444,USD,-0.03485841
2021-10-02,110.4108429,119.9214478,106.4006195,107.9417343,2587817806,USD,0.274802431
2021-10-03,107.9634247,138.3181458,103.9908218,138.3181458,2673087029,USD,-0.040454932
2021-10-04,137.3726196,155.0844879,131.9569092,133.9513702,3964782527,USD,-0.035889082
2021-10-05,134.7230682,145.7020111,127.5316849,128.9872589,2090557471,USD,-0.02068402
2021-10-06,128.7117462,140.4199677,120.2853241,126.2166061,2589126719,USD,-0.013236
2021-10-07,126.309906,130.806778,120.9153671,124.5093307,1174395063,USD,0.014720376
2021-10-08,124.3741455,138.5144806,120.3603592,126.3672867,1325554236,USD,0.001433728
2021-10-09,126.1799088,132.318573,123.9851608,126.5457993,667486137,USD,-0.080899883
2021-10-10,126.5660324,126.5660324,115.7023315,116.3227005,467384771,USD,0.005486715
2021-10-11,116.4271851,121.8856277,112.5208282,117.0170212,581610297,USD,0.04340134
2021-10-12,116.6544037,125.8998184,114.0657043,122.0655823,1094381151,USD,-0.002553715
2021-10-13,122.1431656,124.7374115,118.018692,121.7667542,486930365,USD,0.118340711
2021-10-14,121.6774826,143.3204803,120.5803146,136.2120819,1488398669,USD,-0.085608011
2021-10-15,136.4202576,145.04776,124.9494934,125.7878723,1477113651,USD,-0.003777055
2021-10-16,125.6516724,129.9302826,122.839035,125.2733917,471065745,USD,-0.00492756
2021-10-17,125.1469421,129.5048676,121.782692,124.6535645,389199510,USD,-0.017335559
2021-10-18,124.6433868,125.3490829,119.2882233,122.4818802,392238229,USD,-0.002533939
2021-10-19,122.490036,123.5819244,120.2155228,122.1660156,242258839,USD,0.042212054
2021-10-20,122.1368027,129.7663574,120.7818451,127.3362274,401928978,USD,-0.061504406
2021-10-21,127.6686325,133.9687042,116.5390625,119.8224792,698855437,USD,0.080595132
2021-10-22,119.8481903,133.1551819,117.9809952,130.0851593,846653873,USD,-0.03474983
2021-10-23,130.2750549,133.2065582,123.6264114,125.9213486,477799314,USD,-0.022272456
2021-10-24,125.8104248,127.7119217,120.4476395,123.0240326,354140716,USD,0.070141813
2021-10-25,122.901535,141.2505798,122.2864304,131.8563843,1157814330,USD,-0.023295743
2021-10-26,131.7988892,137.9631805,127.3728638,128.990448,693706833,USD,-0.054921575
2021-10-27,129.0577698,132.5719299,120.3208923,121.7486877,597601543,USD,0.037011218
2021-10-28,121.6153488,129.4546051,121.6153488,126.5227814,461457686,USD,0.133280285
2021-10-29,126.6460114,164.1488495,125.9399948,142.7494812,2875226153,USD,0.035857969
2021-10-30,142.9872284,156.6227875,140.2025299,147.2863312,1702475808,USD,-0.063006575
2021-10-31,146.9992065,149.7937164,132.9067688,138.2921753,846906133,USD,-0.00832598
2021-11-01,138.1982117,139.0491486,131.8286133,137.0658722,513865368,USD,0.023780894
2021-11-02,136.995697,143.6940613,135.631485,140.3545837,668180094,USD,0.006840556
2021-11-03,140.4642792,142.5605774,134.9876862,141.2921906,589625469,USD,0.027147146
2021-11-04,141.6118011,163.7511139,141.6118011,145.102417,1908953711,USD,0.048193224
2021-11-05,145.188446,154.4173279,142.1958771,151.9117432,1043566649,USD,0.040219332
2021-11-06,151.8855896,165.3690796,148.7198486,157.7476654,1196857274,USD,0.017191579
2021-11-07,157.5550537,164.1371918,154.2170715,160.3592682,729492241,USD,-0.044453887
2021-11-08,160.6205597,160.6205597,150.6616821,153.3467712,797576508,USD,-0.019657342
2021-11-09,153.4476013,154.6766052,147.5462341,150.1945343,543319601,USD,-0.051386534
2021-11-10,150.1379852,153.8006134,134.3625031,142.3145752,622918322,USD,0.029232312
2021-11-11,142.2970886,148.9615936,139.5675507,146.7051086,407286504,USD,-0.023046453
2021-11-12,146.4044952,148.5803223,138.8224792,143.4252625,553079413,USD,-0.002260136
2021-11-13,143.4413757,147.7902222,142.0586395,143.093689,337294121,USD,-0.005162286
2021-11-14,143.0262299,146.1216888,139.9775391,142.3532867,325408620,USD,-0.002711727
2021-11-15,142.3807068,146.4825745,141.3744507,141.9652557,355337019,USD,-0.056616357
2021-11-16,142.7165222,143.3001099,122.9790268,133.9057312,601216672,USD,0.009398812
2021-11-17,133.6319427,139.2513275,132.0906677,135.240036,591438716,USD,-0.08572235
2021-11-18,135.3464508,136.8862457,121.030571,123.761322,673264413,USD,0.05906269
2021-11-19,123.6017609,133.0733948,122.3983994,131.7489624,470825595,USD,0.00499863
2021-11-20,131.7372589,133.1853638,126.3319244,132.3675995,434063496,USD,-0.01402175
2021-11-21,132.5181427,141.3881836,128.3097687,130.5202484,585821941,USD,-0.017830409
2021-11-22,130.3818665,132.853775,126.2847672,128.16008,430744458,USD,0.063728354
2021-11-23,128.2007294,138.9307709,126.8740234,136.4779205,536344111,USD,-0.016835496
2021-11-24,136.4445496,144.9177246,132.8001862,134.320282,543122809,USD,0.033931869
2021-11-25,140.2743378,144.3601227,137.5158844,138.9512329,909900348,USD,-0.103627147
2021-11-26,138.8460846,140.4367371,123.2181473,125.0320053,570632598,USD,0.021082364
2021-11-27,125.5761337,129.777771,124.6402512,127.9614258,277264485,USD,0.040358807
2021-11-28,127.8587189,134.6902924,123.5389252,133.0075684,419134418,USD,0.012951105
2021-11-29,133.1003876,137.5184937,132.7534332,134.6648102,387340052,USD,0.018676383
2021-11-30,134.5820618,139.3197937,131.9666748,137.1489105,433877145,USD,-0.015226744
2021-12-01,136.9474945,143.2611237,133.6200409,135.0984039,475839443,USD,-0.000116041
2021-12-02,135.0791168,136.0639038,131.7462158,135.082489,322574791,USD,-0.055437326
2021-12-03,134.9351044,141.881546,125.9966202,127.5929947,717352128,USD,-0.070891516
2021-12-04,127.7496414,128.1729889,98.77714539,118.0167923,869850947,USD,-0.083467169
2021-12-05,117.9712067,121.1272583,104.8644333,107.3669662,475761320,USD,-0.010426799
2021-12-06,107.5595932,107.6170044,95.63687897,106.1364288,590410474,USD,-0.002099155
2021-12-07,106.0840836,110.0120697,104.7112427,105.9110489,356939214,USD,0.069416672
2021-12-08,105.7559738,121.2324524,105.1784973,113.2786865,828863680,USD,-0.089112981
2021-12-09,113.0919495,115.1398926,102.9058762,103.8406372,505803087,USD,-0.054518273
2021-12-10,103.8313065,106.6746063,97.55377197,97.66487885,303198059,USD,0.051787283
2021-12-11,97.60716248,103.8480911,95.76041412,103.0425034,237252979,USD,0.012444994
2021-12-12,102.9997482,105.6944885,100.8002472,104.2579422,184339038,USD,-0.109995663
2021-12-13,104.269043,104.8422852,91.08692169,92.92371368,310260281,USD,0.029701952
2021-12-14,92.90654755,96.85512543,92.22905731,96.02037811,334071930,USD,0.059585144
2021-12-15,96.17991638,103.0211639,92.095047,101.557251,313885833,USD,-0.036752211
2021-12-16,101.5364456,103.6071167,97.27698517,98.02828979,217523033,USD,-0.033854815
2021-12-17,98.00556183,99.19309235,91.69803619,94.59008789,268813291,USD,0.015960913
2021-12-18,94.63352966,97.31048584,92.83960724,96.15470886,204124781,USD,-0.009025729
2021-12-19,96.17282867,98.40305328,94.64863586,95.30096436,194757717,USD,-0.02837845
2021-12-20,95.25801086,96.07785034,89.62992096,92.57224274,250067717,USD,0.048948435
2021-12-21,92.60546112,97.85680389,92.2558136,97.23707581,306595236,USD,0.046481477
2021-12-22,97.26009369,103.9777145,96.41210175,101.5399704,365436579,USD,0.057912722
2021-12-23,101.5813217,107.9093475,99.87335205,107.1712341,300681734,USD,-0.025395883
2021-12-24,107.3361359,109.7256088,103.9425049,104.5925369,317136078,USD,0.042440786
2021-12-25,104.6668854,110.3742981,103.9897919,109.1409683,322235914,USD,-0.015042651
2021-12-26,109.1189194,109.258812,105.6439819,107.5676193,237282009,USD,-0.005172619
2021-12-27,107.5436935,111.6013412,106.3750305,107.0030746,292953375,USD,-0.065400331
2021-12-28,107.1044846,107.4549942,99.10962677,99.96811676,319365641,USD,-0.058664793
2021-12-29,99.9143219,100.7948837,93.09572601,93.69080353,245140672,USD,0.014098733
2021-12-30,93.78858185,96.60230255,92.06391144,95.10022736,181392028,USD,-0.019252472
2021-12-31,95.08739471,97.81903076,91.35558319,93.29644775,193157441,USD,0.007844459
2022-01-01,93.30362701,95.08538055,91.79933929,94.04245758,199277571,USD,0.026459878
2022-01-02,94.03835297,96.58975983,93.33781433,96.51107025,169025982,USD,-0.023259391
2022-01-03,96.50975037,97.77716827,92.44897461,94.32369995,218054397,USD,-0.013694971
2022-01-04,94.32992554,96.67176056,92.86051178,93.00198364,215310519,USD,-0.134125836
2022-01-05,92.98453522,94.87115479,77.17961884,80.35073853,461511075,USD,-0.014846321
2022-01-06,80.3599472,80.75297546,75.82385254,78.97000122,397680711,USD,-0.06875137
2022-01-07,78.96811676,79.04898071,70.71378326,73.44577789,377707329,USD,-0.036308362
2022-01-08,73.45635223,75.61750793,68.01478577,70.57850647,267713639,USD,0.020072538
2022-01-09,70.5606308,74.02709198,69.43740845,72.05274963,215172287,USD,-0.051139753
2022-01-10,72.05310822,73.0851059,65.52294922,68.44338226,243936453,USD,0.056975478
2022-01-11,68.43847656,73.30744171,67.69981384,72.54862213,248471042,USD,0.081881295
2022-01-12,72.58332825,79.27404785,72.31386566,78.15285492,272840097,USD,-0.06998617
2022-01-13,78.15142822,78.6261673,73.07545471,73.07545471,224128494,USD,0.007567224
2022-01-14,73.07566833,75.60909271,71.27574921,73.66685486,210398594,USD,0.027993413
2022-01-15,73.66712952,76.13426971,73.21903229,75.71248627,149427425,USD,0.062001238
2022-01-16,75.63240051,82.42546844,74.74093628,80.27992249,527346898,USD,-0.048364903
2022-01-17,80.27879333,83.0292511,75.33730316,76.6180954,472396801,USD,-0.033903891
2022-01-18,76.61593628,77.23892975,72.35781097,73.89629364,270687216,USD,-0.026017559
2022-01-19,73.89089966,74.0480957,70.76116943,71.90287781,210270540,USD,-0.038692675
2022-01-20,71.89066315,75.72705841,69.0402298,69.04363251,166330634,USD,-0.152240278
2022-01-21,69.06824493,69.16537476,57.4797287,58.09711838,344260843,USD,-0.117337594
2022-01-22,58.12892151,59.25134277,47.9618187,49.99570465,424829822,USD,0.071154002
2022-01-23,50.02625656,54.12954712,49.85745239,54.12954712,250402045,USD,-0.059219336
2022-01-24,54.20060349,54.54608154,44.60628128,51.16883469,379107125,USD,-0.006982653
2022-01-25,51.17906189,51.8520546,49.57671356,50.79086685,240367247,USD,-0.021389928
2022-01-26,50.788414,55.4656868,48.64260483,49.69636917,303072789,USD,-0.047941717
2022-01-27,49.67832947,50.40540314,45.06936646,47.2613678,329531965,USD,-0.005451885
2022-01-28,47.25561523,48.26865768,44.89904022,46.99042892,373547494,USD,0.054679673
2022-01-29,46.97936249,49.93159485,46.40379333,49.57466507,501554098,USD,0.080469732
2022-01-30,49.57758331,55.97351837,49.31809235,53.35597229,664847018,USD,-0.021745653
2022-01-31,53.36081314,54.40104675,49.86296844,52.27793884,527695069,USD,0.022622591
2022-02-01,52.28823471,54.59361649,52.05675125,53.48498917,376505330,USD,-0.084204809
2022-02-02,53.47689056,53.7863884,48.74333954,49.08293533,367273848,USD,-0.01862002
2022-02-03,49.0796814,49.17155838,46.29400635,48.08704376,374189552,USD,0.064035206
2022-02-04,48.09223938,51.52912903,47.68573761,51.23007965,372212634,USD,0.117752086
2022-02-05,51.24769974,59.2221756,50.93268967,56.89242935,784099800,USD,0.225036781
2022-02-06,56.90472031,68.49889374,56.8618927,68.42108154,1417792404,USD,-0.001429931
2022-02-07,68.37345886,71.7039566,67.04705811,68.33972931,1017470344,USD,-0.021753912
2022-02-08,68.32821655,69.10670471,62.55619812,66.8513031,677851385,USD,0.010229167
2022-02-09,66.8215332,67.94953156,63.29549026,67.55036163,467442517,USD,-0.061029573
2022-02-10,67.5513916,68.07580566,62.84804916,63.47045517,641800762,USD,-0.071333158
2022-02-11,63.45660782,64.8061142,56.87092972,58.65187454,481168890,USD,0.007391156
2022-02-12,58.55815506,61.45127106,56.91637421,59.12099457,380317843,USD,-0.011403532
2022-02-13,59.11584091,60.4756813,57.07719421,58.45215607,238433257,USD,-0.026717466
2022-02-14,58.37699509,58.37699509,55.20974731,56.87259293,261096596,USD,0.109786397
2022-02-15,56.87392426,63.64067078,56.85757446,63.28984451,431044433,USD,0.005090413
2022-02-16,63.29010773,65.92066193,62.03357315,63.57934952,561885129,USD,-0.115720141
2022-02-17,63.54802322,64.45729828,55.98107147,56.25543976,421342609,USD,-0.008910991
2022-02-18,56.29168701,57.97929764,53.95171356,55.68888474,393305907,USD,-0.014347571
2022-02-19,55.67354965,56.80976868,53.64227295,54.88175583,220391304,USD,-0.045696591
2022-02-20,54.8747673,54.89256287,49.85898972,52.33696365,300682184,USD,-0.089887393
2022-02-21,52.28747177,55.84598923,47.38129425,47.40378571,506052476,USD,0.068608985
2022-02-22,47.38184738,51.1699295,46.17338943,50.99457169,425288351,USD,-0.044743469
2022-02-23,50.99885559,53.16383362,48.85645294,48.87356186,329421599,USD,-0.002142293
2022-02-24,48.84233856,49.76475143,42.11249542,48.76431656,643819885,USD,0.04738653
2022-02-25,48.76633835,51.9017601,46.3817749,51.08026505,489017084,USD,-0.01541491
2022-02-26,51.08148956,52.69404221,50.08385468,50.3285675,271204378,USD,-0.044751514
2022-02-27,50.32545471,51.81332779,47.0572319,48.04264832,336305952,USD,0.126533767
2022-02-28,48.02584457,56.41153717,47.28657913,54.41091156,472412510,USD,0.056278134
2022-03-01,54.40999222,60.96097565,53.62038803,57.11466217,739395878,USD,-0.029037626
2022-03-02,57.11086273,58.49087906,54.58823013,55.53469849,545942151,USD,-0.039487142
2022-03-03,55.5397377,55.73553467,52.02009964,53.27940369,307988593,USD,-0.064738034
2022-03-04,53.28819656,53.29885483,49.12885666,49.68419647,319198746,USD,0.041710473
2022-03-05,49.70333862,52.68068314,48.99839783,51.90650558,250443152,USD,-0.061336195
2022-03-06,51.90755844,52.27364349,48.78013992,48.85906601,220699895,USD,-0.049512754
2022-03-07,48.8633461,50.08456802,45.9099617,46.28903198,355068030,USD,0.001133969
2022-03-08,46.29007721,47.55593491,46.02158356,46.34443665,279907426,USD,0.049761949
2022-03-09,46.36132431,49.35942459,46.36132431,48.64786911,326897443,USD,-0.039375447
2022-03-10,48.64804077,48.86891937,45.31946182,46.82303619,294899183,USD,-0.018417208
2022-03-11,46.81960297,48.08269501,45.33785629,45.92707825,245883762,USD,0.015728781
2022-03-12,45.92898178,48.45109177,45.92898178,46.66354752,193652332,USD,-0.02927603
2022-03-13,46.64440155,47.95106888,45.04928589,45.31898499,163410434,USD,0.054107522
2022-03-14,45.31024551,47.95775986,44.87484741,47.84383392,256270265,USD,-0.019498742
2022-03-15,47.84280014,48.48919296,45.94825745,46.96017075,210700638,USD,0.072956697
2022-03-16,46.95278549,50.64258575,46.41793823,50.45069885,367646561,USD,-0.002753298
2022-03-17,50.45304489,51.15370941,49.52360916,50.3214035,251276379,USD,0.003666066
2022-03-18,50.30781555,51.33660889,48.61172104,50.5063591,236966239,USD,0.03116078
2022-03-19,50.50186539,54.25672913,50.2848053,52.0744133,308944079,USD,-0.04609062
2022-03-20,52.07303619,52.38618851,49.27819061,49.74654388,241718626,USD,0.010669039
2022-03-21,49.74809265,51.87693024,49.2928009,50.30212784,303388597,USD,0.041914281
2022-03-22,50.29844284,53.30897903,49.87952423,52.38721848,362233951,USD,0.113882476
2022-03-23,52.39171219,58.42817307,51.02592087,58.11574936,553267912,USD,0.232745515
2022-03-24,58.13209915,71.18287659,58.13209915,70.30863953,1768046219,USD,0.023217531
2022-03-25,70.27848816,74.37031555,69.7023468,71.65794373,1289572846,USD,-0.067882633
2022-03-26,71.66318512,72.47917938,66.62944031,66.88520813,599093072,USD,0.019941016
2022-03-27,66.89054871,68.41976166,64.81842041,68.31414032,623353960,USD,-0.029724147
2022-03-28,68.31576538,72.07108307,66.10300446,66.32603455,762804503,USD,-0.030669737
2022-03-29,66.28948975,70.49693298,63.44055939,64.23085785,931970230,USD,-6.94773E-05
2022-03-30,64.25748444,66.37783051,62.30421066,64.22624969,692074434,USD,-0.012139638
2022-03-31,64.24011993,68.45944214,62.19399261,63.44651031,588704668,USD,0.043784567
2022-04-01,63.45345306,66.92429352,60.56739044,66.25862885,502594848,USD,-0.016319986
2022-04-02,66.24630737,74.87326813,65.08041382,65.22318268,1271842224,USD,0.018788435
2022-04-03,65.20658875,68.32769775,64.5723877,66.46807861,625491814,USD,-0.040233793
2022-04-04,66.47464752,66.89221191,61.76359177,63.84390259,484513613,USD,-0.03287059
2022-04-05,63.84514999,65.19322205,61.55495453,61.65905762,440453290,USD,-0.130159146
2022-04-06,61.65819931,62.55390167,53.32075119,53.34918976,683932477,USD,0.023991942
2022-04-07,53.36208725,55.75566483,52.44416046,54.82851028,417826961,USD,-0.07812683
2022-04-08,54.84615707,55.22397232,50.23588943,50.6605072,350108836,USD,0.02013405
2022-04-09,50.664505,52.54915237,50.664505,51.76442719,240316046,USD,-0.050978785
2022-04-10,51.7648735,52.05941391,49.1818161,49.1818161,273951316,USD,-0.079872457
2022-04-11,49.15845871,49.15845871,44.34506226,45.0472641,386714170,USD,0.04675779
2022-04-12,45.07217407,48.67913437,45.07217407,47.34689713,363968504,USD,0.024345937
2022-04-13,47.32866669,48.67830658,46.829422,48.44361496,274181503,USD,-0.035322705
2022-04-14,48.43460846,49.43225861,45.84297943,46.77119446,277226756,USD,0.024094504
2022-04-15,46.77588654,49.76198578,46.77588654,47.93841934,275525199,USD,-0.009344098
2022-04-16,47.92795944,48.5021553,46.84549713,47.50138474,179010470,USD,-0.040887996
2022-04-17,47.4978981,47.85500336,45.34037018,45.54127884,183898099,USD,0.014138542
2022-04-18,45.54987717,46.26496506,43.19194412,46.21287918,281812524,USD,0.026976373
2022-04-19,46.21567154,47.88731003,45.53314209,47.44141769,283816830,USD,-0.02798836
2022-04-20,47.4383812,48.36610031,45.4499855,46.147995,316981608,USD,-0.022145328
2022-04-21,46.14686584,47.90817261,44.62098312,45.09738922,315254265,USD,0.018764828
2022-04-22,45.08447647,46.51489258,44.89884567,45.96334839,293223333,USD,-0.017352802
2022-04-23,45.95549774,46.07227325,45.05413437,45.18078232,185825882,USD,-0.01764974
2022-04-24,45.17192459,45.5208168,44.33260345,44.36954117,171259555,USD,-0.030905352
2022-04-25,44.37304688,44.42818069,40.35097885,42.9732132,342114485,USD,-0.096582995
2022-04-26,42.96567154,43.39810562,38.24211884,38.68787003,303547633,USD,0.003225872
2022-04-27,38.69477463,40.06442261,37.24994278,38.82649612,293134665,USD,-0.020003268
2022-04-28,38.82262421,40.00915527,37.59453201,38.0526123,288758716,USD,-0.097335729
2022-04-29,38.04745483,38.61882401,33.64946365,34.27340698,351439112,USD,-0.135972592
2022-04-30,34.28481674,34.75186157,27.16988182,29.09929466,339666884,USD,0.079480227
2022-05-01,29.09818268,32.33751297,28.07815361,31.82335281,392880913,USD,-0.055332017
2022-05-02,31.81979942,32.14459229,29.91278648,30.21323013,264140476,USD,-0.034540291
2022-05-03,30.21213341,30.710989,28.72165108,29.11404228,255050759,USD,0.140660603
2022-05-04,29.11449814,33.63389969,28.17182541,33.36385345,379974515,USD,-0.150423774
2022-05-05,33.36266327,34.75360107,28.15694237,28.98440933,488287918,USD,-0.015641254
2022-05-06,28.98237991,29.04738235,27.46613503,28.46255684,279097266,USD,0.009923943
2022-05-07,28.46479988,29.42303085,27.50263405,28.75019646,233434007,USD,0.054493336
2022-05-08,28.74719429,31.39435959,27.85793495,30.30121613,508878964,USD,-0.174506148
2022-05-09,30.33021927,31.49545288,25.2841301,25.2841301,598707916,USD,-0.029506695
2022-05-10,25.21672058,28.25717354,23.65489388,24.39004135,547479813,USD,-0.21631692
2022-05-11,24.37827873,25.11441422,17.15569115,18.9206562,687421907,USD,0.008107586
2022-05-12,18.93066597,24.36475372,17.57163239,19.11840057,753532407,USD,0.064639638
2022-05-13,19.11907959,24.48048401,19.11907959,20.34142494,537806936,USD,0.046269644
2022-05-14,20.33878326,21.61005402,19.62635994,21.22602654,407306367,USD,0.098918542
2022-05-15,21.22681046,23.35435677,20.67974091,23.23817062,398201886,USD,-0.14638213
2022-05-16,23.2432766,23.69202614,20.07787514,20.13105965,368649211,USD,0.068121591
2022-05-17,20.14597702,22.21371651,20.14597702,21.71408081,327232421,USD,-0.007795368
2022-05-18,21.7144165,22.33251762,20.85294914,21.55715179,438134657,USD,0.010594731
2022-05-19,21.56003571,21.9994545,19.83655357,21.78720665,334066999,USD,-0.047853082
2022-05-20,21.79153061,22.02045059,20.2665863,20.75563049,196848105,USD,0.012980388
2022-05-21,20.75111389,21.25448036,20.29968071,21.03843689,137237734,USD,0.033506654
2022-05-22,21.03816414,21.78155518,20.71725845,21.73388863,148421092,USD,-0.038507643
2022-05-23,21.7246685,23.41567039,20.87941742,20.92374802,291014102,USD,0.014888699
2022-05-24,20.92793274,21.36122322,20.24516487,21.24733734,174601770,USD,-0.016683941
2022-05-25,21.24554443,21.47489929,20.35656929,20.89824677,153372557,USD,-0.06289707
2022-05-26,20.89912224,21.71567726,18.80239105,19.5618515,219979408,USD,-0.065249938
2022-05-27,19.55725288,19.76848221,17.90897179,18.19824219,195659256,USD,0.017882529
2022-05-28,18.27191544,18.63153267,17.90700531,18.54805756,114029760,USD,-0.006966478
2022-05-29,18.5474205,18.5830307,17.68679047,18.42127991,120093099,USD,0.301045172
2022-05-30,18.42765236,24.33753967,18.23614883,24.00508308,332053539,USD,-0.016349771
2022-05-31,24.00174904,27.8243351,22.68264771,23.70389938,841892208,USD,-0.115489421
2022-06-01,23.74118042,23.89142227,20.52716064,20.93156624,303246022,USD,0.005969502
2022-06-02,20.92569923,21.31307411,19.78384209,21.07306671,171081310,USD,-0.052702123
2022-06-03,21.07645416,21.50448418,19.50535011,19.96992874,135812988,USD,0.027741141
2022-06-04,19.97193336,21.03200722,19.96340179,20.55451965,162573086,USD,-0.026997819
2022-06-05,20.55034447,20.57648849,19.85283279,20.01537514,100666188,USD,0.034455195
2022-06-06,20.02145576,22.57673073,20.01699829,20.72358513,228996998,USD,-0.050336765
2022-06-07,20.72341537,20.72341537,19.15851974,19.7160759,176846500,USD,-0.011827565
2022-06-08,19.71593666,19.9478817,19.1694355,19.47096634,118166860,USD,-0.003074422
2022-06-09,19.47384071,19.95100975,19.29169083,19.4103508,93250415,USD,-0.071554742
2022-06-10,19.40922546,19.54384232,17.95984268,18.01711082,116857413,USD,-0.092669625
2022-06-11,18.01713562,18.56810188,16.03902054,16.2183609,143881625,USD,-0.095352765
2022-06-12,16.23483086,16.42977905,14.50037956,14.50037956,144262722,USD,-0.0704245
2022-06-13,14.48524857,14.5569849,12.29932976,13.35820961,221094852,USD,0.052307733
2022-06-14,13.36470699,15.10859776,12.4113512,14.11669159,247558579,USD,0.116553265
2022-06-15,14.11408329,15.69870186,12.5993948,15.67363453,218053074,USD,-0.146494317
2022-06-16,15.71221542,16.26702881,13.27510071,13.60561943,173966161,USD,0.018300642
2022-06-17,13.6072998,14.17035103,13.47679329,13.89245701,87467300,USD,-0.070449877
2022-06-18,13.89159393,14.07726097,11.9193058,12.93394279,124464539,USD,0.059794827
2022-06-19,12.93517208,14.18614864,12.47029877,13.76463985,118906718,USD,0.061257366
2022-06-20,13.76419353,15.11894131,13.09930801,14.55693913,147576321,USD,0.021943189
2022-06-21,14.55709171,15.8980732,14.18641567,14.85897923,153745055,USD,-0.060047928
2022-06-22,14.86883926,14.98642063,13.7866888,13.98486519,155329916,USD,0.048824869
2022-06-23,13.97927856,14.80214787,13.97927856,14.7103529,144146202,USD,0.172493695
2022-06-24,14.70853424,17.65393448,14.70853424,17.12265396,537185910,USD,0.04977853
2022-06-25,17.12546921,18.46429634,16.93792343,17.85491371,432612042,USD,-0.097824801
2022-06-26,17.84506416,17.89118195,16.1604023,16.17989349,223434905,USD,-0.015618756
2022-06-27,16.17759895,16.88554573,15.5919733,15.90102196,161282139,USD,-0.038598071
2022-06-28,15.89991188,16.55023384,15.21506977,15.27650928,193385444,USD,-0.059157714
2022-06-29,15.27747345,15.62421608,14.20532799,14.33584118,181193273,USD,0.012989041
2022-06-30,14.34495163,14.55799484,13.15072727,14.53426838,197020729,USD,-0.038526381
2022-07-01,14.55444431,14.88244915,13.74375629,13.9819603,202927682,USD,-0.004651422
2022-07-02,13.99563694,14.10518169,13.54340553,13.91435528,133553977,USD,0.019214662
2022-07-03,13.91414261,14.50266171,13.60161972,14.18301392,119533718,USD,0.05356663
2022-07-04,14.18166256,14.98372936,13.75496387,14.92835903,171090656,USD,-0.032327194
2022-07-05,14.92370319,15.32827473,13.96820164,14.46986198,227473897,USD,0.021258798
2022-07-06,14.47089577,14.9568882,14.10058212,14.78722095,172936298,USD,0.038709397
2022-07-07,14.78783894,15.4560461,14.5819149,15.34734058,213613227,USD,-0.031688124
2022-07-08,15.34725189,15.71780491,14.59694672,14.87876129,241652054,USD,0.018525801
2022-07-09,14.8747282,15.51371002,14.85075665,15.16308308,226607692,USD,-0.035052949
2022-07-10,15.16110611,15.16110611,14.63995743,14.64153862,176032400,USD,-0.000715224
